compound_condition_param_v2,fs,O0,32,goal,Passed,1.24
compound_condition_param_v2,fs,O0,32,nongoal,Passed,1.38
compound_condition_param_v2,fs,O0,64,goal,Passed,1.59
compound_condition_param_v2,fs,O0,64,nongoal,Passed,1.69
compound_condition_param_v2,fs,O1,32,goal,Passed,1.15
compound_condition_param_v2,fs,O1,32,nongoal,Passed,1.28
compound_condition_param_v2,fs,O1,64,goal,Passed,1.22
compound_condition_param_v2,fs,O1,64,nongoal,Passed,1.32
compound_condition_param_v2,fs,O2,32,goal,Passed,1.08
compound_condition_param_v2,fs,O2,32,nongoal,Passed,1.27
compound_condition_param_v2,fs,O2,64,goal,Passed,1.54
compound_condition_param_v2,fs,O2,64,nongoal,Passed,1.38
compound_condition_param_v2,sp,O0,32,goal,Passed,1.59
compound_condition_param_v2,sp,O0,32,nongoal,Passed,1.88
compound_condition_param_v2,sp,O0,64,goal,Passed,1.72
compound_condition_param_v2,sp,O0,64,nongoal,Passed,2.19
compound_condition_param_v2,sp,O1,32,goal,Passed,1.42
compound_condition_param_v2,sp,O1,32,nongoal,Passed,1.62
compound_condition_param_v2,sp,O1,64,goal,Passed,1.76
compound_condition_param_v2,sp,O1,64,nongoal,Passed,2.22
compound_condition_param_v2,sp,O2,32,goal,Passed,1.46
compound_condition_param_v2,sp,O2,32,nongoal,Passed,1.72
compound_condition_param_v2,sp,O2,64,goal,Passed,1.55
compound_condition_param_v2,sp,O2,64,nongoal,Passed,1.66
compound_condition_param_v2,wp,O0,32,goal,Passed,1.5
compound_condition_param_v2,wp,O0,32,nongoal,Passed,1.61
compound_condition_param_v2,wp,O0,64,goal,Passed,1.44
compound_condition_param_v2,wp,O0,64,nongoal,Passed,1.66
compound_condition_param_v2,wp,O1,32,goal,Passed,1.13
compound_condition_param_v2,wp,O1,32,nongoal,Passed,1.5
compound_condition_param_v2,wp,O1,64,goal,Passed,2.66
compound_condition_param_v2,wp,O1,64,nongoal,Passed,1.74
compound_condition_param_v2,wp,O2,32,goal,Passed,1.3
compound_condition_param_v2,wp,O2,32,nongoal,Passed,1.29
compound_condition_param_v2,wp,O2,64,goal,Passed,1.38
compound_condition_param_v2,wp,O2,64,nongoal,Passed,1.76
compound_condition_v1,fs,O0,32,goal,Passed,1.5
compound_condition_v1,fs,O0,32,nongoal,Failed,1.29
compound_condition_v1,fs,O0,64,goal,Passed,1.92
compound_condition_v1,fs,O0,64,nongoal,Failed,2.13
compound_condition_v1,fs,O1,32,goal,Passed,1.23
compound_condition_v1,fs,O1,32,nongoal,Passed,1.61
compound_condition_v1,fs,O1,64,goal,Passed,1.45
compound_condition_v1,fs,O1,64,nongoal,Passed,1.78
compound_condition_v1,fs,O2,32,goal,Passed,1.14
compound_condition_v1,fs,O2,32,nongoal,Passed,1.26
compound_condition_v1,fs,O2,64,goal,Passed,1.27
compound_condition_v1,fs,O2,64,nongoal,Passed,1.08
compound_condition_v1,sp,O0,32,goal,Passed,1.31
compound_condition_v1,sp,O0,32,nongoal,Passed,1.68
compound_condition_v1,sp,O0,64,goal,Passed,1.86
compound_condition_v1,sp,O0,64,nongoal,Passed,1.76
compound_condition_v1,sp,O1,32,goal,Passed,1.49
compound_condition_v1,sp,O1,32,nongoal,Passed,1.48
compound_condition_v1,sp,O1,64,goal,Passed,1.88
compound_condition_v1,sp,O1,64,nongoal,Passed,1.76
compound_condition_v1,sp,O2,32,goal,Passed,1.55
compound_condition_v1,sp,O2,32,nongoal,Passed,1.39
compound_condition_v1,sp,O2,64,goal,Passed,1.34
compound_condition_v1,sp,O2,64,nongoal,Passed,2.03
compound_condition_v1,wp,O0,32,goal,Passed,1.95
compound_condition_v1,wp,O0,32,nongoal,Passed,1.3
compound_condition_v1,wp,O0,64,goal,Passed,1.5
compound_condition_v1,wp,O0,64,nongoal,Passed,1.83
compound_condition_v1,wp,O1,32,goal,Passed,1.37
compound_condition_v1,wp,O1,32,nongoal,Passed,1.44
compound_condition_v1,wp,O1,64,goal,Passed,1.43
compound_condition_v1,wp,O1,64,nongoal,Passed,1.4
compound_condition_v1,wp,O2,32,goal,Passed,2.22
compound_condition_v1,wp,O2,32,nongoal,Passed,1.2
compound_condition_v1,wp,O2,64,goal,Passed,1.3
compound_condition_v1,wp,O2,64,nongoal,Passed,1.35
compound_condition_v2,fs,O0,32,goal,Passed,1.37
compound_condition_v2,fs,O0,32,nongoal,Passed,1.11
compound_condition_v2,fs,O0,64,goal,Passed,1.31
compound_condition_v2,fs,O0,64,nongoal,Passed,1.33
compound_condition_v2,fs,O1,32,goal,Passed,1.08
compound_condition_v2,fs,O1,32,nongoal,Passed,1.29
compound_condition_v2,fs,O1,64,goal,Failed,1.23
compound_condition_v2,fs,O1,64,nongoal,Passed,1.3
compound_condition_v2,fs,O2,32,goal,Failed,1.79
compound_condition_v2,fs,O2,32,nongoal,Passed,1.75
compound_condition_v2,fs,O2,64,goal,Failed,1.29
